"JASID","自治体コード","遺跡名","時代","緯度","経度","草創期","早期","前期","中期","後期","晩期"
1330703600,13307,"王子ヶ城B地点遺跡","[縄文時代（中期）]",35.73115239,139.1138686,0,0,0,1,0,0
1330703700,13307,"中里遺跡","[縄文時代（中期～後期）]",35.74010642,139.1408482,0,0,0,1,1,0
1330703900,13307,"熊野神社B地点遺跡","[縄文時代]",35.70297044,139.1099708,0,0,0,0,0,0
1330704000,13307,"夏地原遺跡","[縄文時代]",35.70582967,139.1200447,0,0,0,0,0,0
1330704100,13307,"下平遺跡","[縄文時代（後期）]",35.70454724,139.1467896,0,0,0,0,1,0
1330704200,13307,"笹野馬場遺跡","[縄文時代（中期）]",35.71431665,139.1520279,0,0,0,1,0,0
1330800100,13308,"留浦遺跡","[縄文時代（中期）]",35.7775138890408,138.989000856163,0,0,0,1,0,0
1330800200,13308,"笹平遺跡","[縄文時代（中期～後期）]",35.7736997596532,138.998153763294,0,0,0,1,1,0
1330800300,13308,"穴畑遺跡","[縄文時代（中期～後期）]",35.7731148043413,139.001473420308,0,0,0,1,1,0
1330800400,13308,"本田遺跡","[縄文時代（早期～前期）]",35.7763459272917,139.011704439422,0,1,1,0,0,1
1330800500,13308,"南遺跡","[縄文時代（中期～後期）]",35.7724690333137,139.021190898654,0,0,0,1,1,0
1330800600,13308,"河内向遺跡","[縄文時代（中期）]",35.7744027052903,139.025080508841,0,0,0,1,0,0
1330800700,13308,"上河内平遺跡","[縄文時代（中期～後期）]",35.7766801742627,139.022065939649,0,0,0,1,1,0
1330800800,13308,"下河内平遺跡","[縄文時代（前期）]",35.7770979828599,139.023988547202,0,0,1,0,0,0
1330800900,13308,"下河内向遺跡","[縄文時代（前期）]",35.779632627971,139.024434865538,0,0,1,0,0,0
1330801000,13308,"湯場対岸大沼田遺跡","[縄文時代（前期～中期）]",35.7801061233733,139.034940540956,0,0,1,1,0,0
1330801100,13308,"出野遺跡","[縄文時代（中期）]",35.7789363037675,139.038717094524,0,0,0,1,0,0
1330801400,13308,"堂場谷戸遺跡","[縄文時代（中期～後期）]",35.782947040284,139.038614097959,0,0,0,1,1,0
1330801500,13308,"栃寄遺跡","[縄文時代（前期・後期）]",35.7835040711813,139.04901677845,0,0,1,0,1,0
1330801600,13308,"福次遺跡","[縄文時代（中期）]",35.793649898334,138.998386441162,0,0,0,1,0,0
1330801700,13308,"栃寄前夏地遺跡","[縄文時代（前期）]",35.7867626249957,139.078851523015,0,0,1,0,0,0
1330801800,13308,"うり平遺跡","[縄文時代]",35.806394665029,139.079297842333,0,0,0,0,0,0
1330801900,13308,"絹笠遺跡","[縄文時代（中期）]",35.8086777927277,139.087606251275,0,0,0,1,0,0
1330802100,13308,"南氷川遺跡","[縄文時代（中期～後期）]",35.807536236286,139.095434008492,0,0,0,1,1,0
1330802200,13308,"南氷川電話局遺跡","[縄文時代（中期）]",35.8069515299797,139.095056352677,0,0,0,1,0,0
1330802300,13308,"登計原遺跡","[縄文時代（前期～中期）][平安時代]",35.8046961967873,139.093614396849,0,0,1,1,0,0
1330802400,13308,"白丸西の平遺跡","[縄文時代（早期～後期）][平安時代][中世]",35.8111557464705,139.112050828995,0,1,1,1,1,1
1330802500,13308,"うえかみ遺跡","[縄文時代（中期）]",35.8125756634188,139.11314946207,0,0,0,1,0,0
1330802700,13308,"下野原遺跡","[縄文時代（中期～後期）]",35.7997676526318,139.116273701226,0,0,0,1,1,0
1330802800,13308,"中夏地遺跡","[縄文時代（中期～後期）]",35.8166334248607,139.126599134621,0,0,0,1,1,0
1330802900,13308,"堂の沢遺跡","[縄文時代（中期）]",35.8147959706666,139.13473588546,0,0,0,1,0,0
1330803000,13308,"坂下遺跡","[縄文時代（中期）]",35.8129584803216,139.131577317172,0,0,0,1,0,0
1330803100,13308,"住安戸遺跡","[縄文時代（前期～中期）][平安時代?]",35.8122067662148,139.134255234391,0,0,1,1,0,0
1330803200,13308,"寺沢遺跡","[縄文時代]",35.8182202764897,139.14139634741,0,0,0,0,0,0
1330803300,13308,"寸庭遺跡","[縄文時代（前期～後期）][奈良時代][平安時代]",35.8138772312076,139.139748398453,0,0,1,1,1,0
1330803400,13308,"桜久保遺跡","[縄文時代（前期～中期）]",35.814712450061,139.146477525216,0,0,1,1,0,0
1330803500,13308,"南の原遺跡","[縄文時代（早期～中期）][平安時代]",35.8149351746667,139.150631730014,0,1,1,1,0,1
1330803600,13308,"先ヶ谷戸遺跡","[縄文時代（中期）][平安時代]",35.8154641404464,139.153137987165,0,0,0,1,0,0
1330803700,13308,"滝の平遺跡","[縄文時代（中期・晩期）]",35.8174964521074,139.151696031337,0,0,0,1,0,0
1330803800,13308,"熊谷平遺跡","[縄文時代（中期）][平安時代]",35.8129306349715,139.153172320226,0,0,0,1,0,0
1330803900,13308,"水神前遺跡","[縄文時代（中期）][平安時代?]",35.808420243069,139.156605547766,0,0,0,1,0,0
1330804000,13308,"松葉遺跡","[縄文時代]",35.8097288400903,139.159695452551,0,0,0,0,0,0
1330804100,13308,"穴沢遺跡","[縄文時代（中期？）]",35.8111766244123,139.159661120799,0,0,0,1,0,0
1330804200,13308,"竹の花遺跡","[縄文時代（中期～後期）][平安時代]",35.8140164311101,139.161755389074,0,0,0,1,1,0
1330804300,13308,"西遺跡","[縄文時代]",35.8090606237746,139.167214220075,0,0,0,0,0,0
1330804400,13308,"東平遺跡","[縄文時代（中期）]",35.8079747588095,139.168415849714,0,0,0,1,0,0
1330804500,13308,"上の平遺跡","[縄文時代（中期）]［平安時代］",35.8071116255473,139.167591874581,0,0,0,1,0,0
1330804600,13308,"八桑遺跡","[縄文時代（中期）]",35.830247881107,139.165102785925,0,0,0,1,0,0
1330804700,13308,"入屋ヶ谷遺跡","[縄文時代（中期）]",35.8278818657164,139.164896791487,0,0,0,1,0,0
1330804800,13308,"南平遺跡","[縄文時代（後期）]",35.8269354393838,139.163969821099,0,0,0,0,1,0
1330804900,13308,"丸山遺跡","[縄文時代（前期）]",35.8247641845735,139.163283175591,0,0,1,0,0,0
1330805000,13308,"峰畑遺跡","[縄文時代]",35.8157216635429,139.080053148315,0,0,0,0,0,0
1330805100,13308,"棚沢峰遺跡","[縄文時代（中期）]",35.8292160301608,139.121140305584,0,0,0,1,0,0
