JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201057300,13201,573,たまにゅーたうん№576いせき,多摩ニュータウン№576遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201057400,13201,574,たまにゅーたうん№577いせき,多摩ニュータウン№577遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代],包蔵地,[縄文時代]土坑　[平安時代]土坑,縄文土器
13201057500,13201,575,たまにゅーたうん№578いせき,多摩ニュータウン№578遺跡,八王子市 南大沢,[縄文時代（前期）],包蔵地,,縄文土器
13201057600,13201,576,たまにゅーたうん№579いせき,多摩ニュータウン№579遺跡,八王子市 南大沢,[縄文時代],包蔵地,,剥片
13201057700,13201,577,たまにゅーたうん№580いせき,多摩ニュータウン№580遺跡,八王子市 南大沢,[縄文時代（前期）],包蔵地,,縄文土器　石器　礫
13201057800,13201,578,たまにゅーたうん№581いせき,多摩ニュータウン№581遺跡,八王子市 南大沢,[縄文時代（前期?後期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石　土坑　[平安時代]竪穴状遺構　焼土　土坑　[近世]土坑　井戸　溝,縄文土器　石器　土師器　須恵器　金属製品　石製品　瓦　陶磁器
13201057900,13201,579,たまにゅーたうん№582いせき,多摩ニュータウン№582遺跡,八王子市 南大沢,[縄文時代（早期?後期）][平安時代][中世],包蔵地,[縄文時代]集石　土坑,縄文土器　石器　土師器　土師質土器　瓦
13201058000,13201,580,たまにゅーたうん№583いせき,多摩ニュータウン№583遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[奈良時代][平安時代]住居　[中世][近世]土坑　井戸　炭　窯　溝,縄文土器　石器　土師器　須恵器　陶磁器　鉄器　銭貨
13201058100,13201,581,たまにゅーたうん№584いせき,多摩ニュータウン№584遺跡,八王子市 南大沢,[縄文時代（早期?後期）][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]溝,縄文土器　石器　土師器　須恵器　陶磁器
13201058200,13201,582,たまにゅーたうん№585いせき,多摩ニュータウン№585遺跡,八王子市 南大沢,[近世],包蔵地,,
13201058300,13201,583,たまにゅーたうん№586いせき,多摩ニュータウン№586遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,陶磁器　銭貨
13201058400,13201,584,たまにゅーたうん№587いせき,多摩ニュータウン№587遺跡,八王子市 南大沢,[縄文時代（前期?後期）][平安時代][近世],包蔵地,[縄文時代]土坑　[平安時代]土坑,縄文土器　石器　土師器　陶器（灰釉）　土錘　瓦　陶磁器
13201058500,13201,585,たまにゅーたうん№588いせき,多摩ニュータウン№588遺跡,八王子市 南大沢,[縄文時代（早期・中期）][平安時代][近世],集落,[縄文時代]集石　土坑　[平安時代]住居　土坑　[近世]炭窯,縄文土器　石器　土師器　須恵器　瓦　石臼　銭貨
13201058600,13201,586,たまにゅーたうん№589いせき,多摩ニュータウン№589遺跡,八王子市 南大沢,[縄文時代（中期）][近世],包蔵地,,
13201058700,13201,587,たまにゅーたうん№590いせき,多摩ニュータウン№590遺跡,八王子市 南大沢,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器
13201058800,13201,588,たまにゅーたうん№591いせき,多摩ニュータウン№591遺跡,八王子市 南大沢,[縄文時代（早期?晩期）][近世],包蔵地,[縄文時代]集石　炉穴　[近世]炭窯,縄文土器　石斧　石鏃　磨石
13201058900,13201,589,たまにゅーたうん№592いせき,多摩ニュータウン№592遺跡,八王子市 南大沢,[縄文時代（中期）],包蔵地,,縄文土器　石核　剥片
13201059000,13201,590,たまにゅーたうん№593いせき,多摩ニュータウン№593遺跡,八王子市 南大沢,[縄文時代],包蔵地,,縄文土器
13201059100,13201,591,たまにゅーたうん№594いせき,多摩ニュータウン№594遺跡,八王子市 南大沢,[縄文時代],包蔵地,,縄文土器
13201059200,13201,592,たまにゅーたうん№595いせき,多摩ニュータウン№595遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,[縄文時代]集石,土師器
13201059300,13201,593,たまにゅーたうん№596いせき,多摩ニュータウン№596遺跡,八王子市 南大沢,[中世][近世],包蔵地,,
13201059400,13201,594,たまにゅーたうん№597いせき,多摩ニュータウン№597遺跡,八王子市 南大沢,[縄文時代（早期?中期）],包蔵地,[縄文時代]集石　土坑　陥し穴　[中世]炭窯　土坑,縄文土器　局部磨製石鏃　糸巻形異形石器　垂飾　銭貨（宋銭）
13201059500,13201,595,たまにゅーたうん№598いせき,多摩ニュータウン№598遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201059600,13201,596,たまにゅーたうん№599いせき,多摩ニュータウン№599遺跡,八王子市 南大沢,[奈良時代][平安時代],包蔵地,,土師器
13201059700,13201,597,たまにゅーたうん№600いせき,多摩ニュータウン№600遺跡,八王子市 南大沢,[縄文時代（前期）],包蔵地,,縄文土器
13201059800,13201,598,たまにゅーたうん№601いせき,多摩ニュータウン№601遺跡,八王子市 南大沢,[縄文時代],包蔵地,,縄文土器
13201059900,13201,599,たまにゅーたうん№602いせき,多摩ニュータウン№602遺跡,八王子市 南大沢,[近世],包蔵地,,陶器
13201060000,13201,600,たまにゅーたうん№603いせき,多摩ニュータウン№603遺跡,八王子市 南大沢,[縄文時代（早期?前期）],包蔵地,[縄文時代]竪穴状遺構,縄文土器　石器　焼礫
13201060100,13201,601,たまにゅーたうん№604いせき,多摩ニュータウン№604遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代],包蔵地,[縄文時代]焼土　土坑,縄文土器　石器　土師器　須恵器
13201060200,13201,602,たまにゅーたうん№605いせき,多摩ニュータウン№605遺跡,八王子市 南大沢,[縄文時代（早期?前期）],包蔵地,[縄文時代]焼土,縄文土器　石器
13201060300,13201,603,たまにゅーたうん№606いせき,多摩ニュータウン№606遺跡,八王子市 南大沢,[縄文時代?][中世],塚,,焼礫
13201060400,13201,604,たまにゅーたうん№607いせき,多摩ニュータウン№607遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器
13201060500,13201,605,たまにゅーたうん№608いせき,多摩ニュータウン№608遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代][近世],包蔵地,[縄文時代]土坑　[平安時代]土坑　[近世]溝,縄文土器　石器　陶磁器　鉄製品
13201060600,13201,606,たまにゅーたうん№609いせき,多摩ニュータウン№609遺跡,八王子市 南大沢,[近世],塚,,
13201060700,13201,607,たまにゅーたうん№610いせき,多摩ニュータウン№610遺跡,八王子市 南大沢,[縄文時代][近世],包蔵地,,縄文土器　陶器
13201060800,13201,608,たまにゅーたうん№611いせき,多摩ニュータウン№611遺跡,八王子市 南大沢,[縄文時代（早期?中期）][平安時代][中世][近世],集落,[平安時代]住居,縄文土器　石器　土師器　須恵器　陶磁器　煙管
13201060900,13201,609,たまにゅーたうん№612いせき,多摩ニュータウン№612遺跡,八王子市 南大沢,[縄文時代][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　瓦器　陶磁器
13201061000,13201,610,たまにゅーたうん№613いせき,多摩ニュータウン№613遺跡,八王子市 南大沢,[縄文時代（早期?中期）][奈良時代][平安時代][中世][近世],集落,[平安時代]土坑　[中世]建物　竪穴状遺構　ピット　焼土　土坑　溝　[近世]井戸　溝,縄文土器　打斧　土師器　須恵器　舶載陶磁器　釘　刀子　瓦器　陶磁器
13201061100,13201,611,たまにゅーたうん№614いせき,多摩ニュータウン№614遺跡,八王子市 南大沢,[近世],包蔵地,,陶磁器　瓦器
13201061200,13201,612,たまにゅーたうん№615いせき,多摩ニュータウン№615遺跡,八王子市 南大沢,[縄文時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　焼土　ピット　[中世]ピット　溝　[近世]土坑　[時代不明]溝状遺構,縄文土器　打斧　土師器　須恵器　瓦　陶磁器　瓦器　土鍋
13201061300,13201,613,たまにゅーたうん№616いせき,多摩ニュータウン№616遺跡,八王子市 松木　 南大沢,[近世],包蔵地,,陶磁器
13201061400,13201,614,たまにゅーたうん№617いせき,多摩ニュータウン№617遺跡,八王子市 松木,[旧石器時代][縄文時代（早期?前期）][奈良時代][平安時代][中世][近世],集落,[旧石器時代]]ユニット　礫群　[縄文時代]土坑　[中世]竪穴状遺構　地下式土坑　[近世]建物,剥片　礫　縄文土器　打斧　土師器　須恵器　陶磁器　瓦器　板碑
13201061500,13201,615,たまにゅーたうん№618いせき,多摩ニュータウン№618遺跡,八王子市 松木,[縄文時代][平安時代][近世],集落・社寺,[平安時代]住居　[近世]本堂　庫裏　薬師堂,縄文土器　石器　土師器　須恵器　陶磁器　石臼　銭貨
13201061600,13201,616,たまにゅーたうん№619いせき,多摩ニュータウン№619遺跡,八王子市 松木,[縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　瓦器　陶磁器
13201061700,13201,617,たまにゅーたうん№620いせき,多摩ニュータウン№620遺跡,八王子市 松木,[縄文時代（早期?後期）][平安時代][近世],集落,[平安時代]土坑　[近世]井戸　溝,縄文土器　石器　土師器　須恵器　陶器（灰釉）　土師質土器　羽釜　鉄鏃　陶磁器　煙管　銭貨
13201061800,13201,618,たまにゅーたうん№621いせき,多摩ニュータウン№621遺跡,八王子市 松木,[縄文時代][平安時代][中世][近世],包蔵地,[縄文時代]土坑　[時代不明]集石　焼土　土坑,縄文土器　土師器　陶磁器
13201061900,13201,619,たまにゅーたうん№622いせき,多摩ニュータウン№622遺跡,八王子市 松木,[縄文時代（早期・中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　土坑　[平安時代]土坑　[近世]建物　炭窯,縄文土器　石器　土師器　須恵器　瓦器　陶磁器
13201062000,13201,620,たまにゅーたうん№623いせき,多摩ニュータウン№623遺跡,八王子市 松木,[奈良時代][平安時代][近世],包蔵地,,土師器　瓦器
13201062100,13201,621,たまにゅーたうん№624いせき,多摩ニュータウン№624遺跡,八王子市 松木,[中世][近世],包蔵地,,陶磁器
13201062200,13201,622,たまにゅーたうん№625いせき,多摩ニュータウン№625遺跡,八王子市 松木,[縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]土坑　[中世]地下式土坑,縄文土器　須恵器　陶磁器
13201062300,13201,623,たまにゅーたうん№626いせき,多摩ニュータウン№626遺跡,八王子市 松木,[縄文時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑,縄文土器　石器　土師器　陶器（灰釉）　燈明皿　瓦質土器　瓦
13201062400,13201,624,たまにゅーたうん№627いせき,多摩ニュータウン№627遺跡,八王子市 松木,[奈良時代][平安時代][中世][近世],包蔵地,[近世]溝,瓦器　陶磁器
13201062500,13201,625,たまにゅーたうん№628いせき,多摩ニュータウン№628遺跡,八王子市 松木,[縄文時代（中期）][近世],包蔵地,,
13201062600,13201,626,たまにゅーたうん№629いせき,多摩ニュータウン№629遺跡,八王子市 松木,[奈良時代][平安時代],包蔵地,,
13201062700,13201,627,たまにゅーたうん№630いせき,多摩ニュータウン№630遺跡,八王子市 松木,[縄文時代（早期・中期）][平安時代][近世],集落,[縄文時代]住居　焼土　土坑　[平安時代]溝　[近世]炭窯,縄文土器　石器　土師器　須恵器　石臼
